bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,2.065273,,,,,,,,,,,,f9bcae62-b3ea-47e4-ad21-a1ecf3afba7f,3062,,"[32.0, 41.0]",18236,65,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,126,Barcelona,217,"['35446236-b851-4113-9589-a695d5b6ae1e', 'aa49164e-49fb-4a70-854a-6d8f051f8683']",13,,,,,,,,,,,,,,,Manchester United,39,00:20:13.182,Pressure,
,,,,,,,,,,,,0.5223,,,,,,,,,,,,e9470a15-54a7-48fa-a9c3-9b07e0628007,3077,,"[108.0, 58.0]",18236,66,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,['e5c416c9-e081-42fe-ad46-d7f1abcfdec8'],11,,,,,,,,,,,,,,,Barcelona,217,00:21:11.646,Pressure,
,,,,,,,,,,,,0.676043,,,,,,,,,,,,c16c5950-0e89-406a-bf7a-783120c9eeda,3087,,"[15.0, 24.0]",18236,66,,,,,,,,,,,,,,,,,,2,From Corner,Nemanja Vidić,20172.0,Left Center Back,127,Barcelona,217,"['8e00b1cf-5935-467d-89d7-cb06ec4934b1', 'db20df6f-19c1-4803-a76f-5e5660f83aa1']",22,,,,,,,,,,,,,,,Manchester United,39,00:21:22.592,Pressure,
,,,,,,,,,,,,1.198632,,,,,,,,,,,,53db39ca-6490-461e-bfdc-26230da99421,3091,,"[10.0, 37.0]",18236,66,,,,,,,,,,,,,,,,,,2,From Corner,Rio Ferdinand,20171.0,Right Center Back,127,Barcelona,217,"['609c1fc3-479f-48c1-bc69-d6e3991737dc', 'e2ec507f-c749-4b02-b495-2cf80736d975']",24,,,,,,,,,,,,,,,Manchester United,39,00:21:24.499,Pressure,
,,,,,,,True,,,,,0.952654,,,,,,,,,,,,53b83d80-80cb-47c8-bc00-b3c63f0e5904,3108,,"[73.0, 30.0]",18236,66,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,132,Manchester United,39,"['1cd35c66-eb36-46fa-84af-f9c00a49769c', '1e59ee5d-e011-44e3-8160-2ce1f661570a']",43,,,,,,,,,,,,,,,Barcelona,217,00:21:43.287,Pressure,
,,,,,,,True,,,,,0.628001,,,,,,,,,,,,ec49d8c3-b2e0-418d-bcb1-a71ad2cdea00,3114,,"[37.0, 30.0]",18236,66,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,134,Barcelona,217,"['632a6103-68bd-4395-9de7-bc5afc0e370b', 'bd70bd10-a248-4814-9d3a-c5b017c1e652']",48,,,,,,,,,,,,,,,Manchester United,39,00:21:48.946,Pressure,
,,,,,,,,,,,,0.708705,,,,,,,,,,,,28ab1663-2c32-4dda-98b0-893ea3aef7c1,3131,,"[59.0, 43.0]",18236,66,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,134,Barcelona,217,"['1fa09a41-ed10-4fc0-8db0-63b3b53fc958', '37104c08-5f0f-4e93-ac5d-cedadb57de34']",58,,,,,,,,,,,,,,,Manchester United,39,00:21:58.418,Pressure,
,,,,,,,,,,,,0.434123,,,,,,,,,,,,2376c35a-3d01-456e-8748-b7d46a0f4a33,3134,,"[56.0, 40.0]",18236,66,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Secondary Striker,134,Barcelona,217,"['37104c08-5f0f-4e93-ac5d-cedadb57de34', 'a6a71c17-4ffa-4d90-a4a3-db0e9a3c58f4']",59,,,,,,,,,,,,,,,Manchester United,39,00:21:59.503,Pressure,
,,,,,,,,,,,,1.0794,,,,,,,,,,,,63dc44f9-87ae-48f1-9678-1113445b2176,3156,,"[46.0, 45.0]",18236,67,,,,,,,,,,,,,,,,,,2,Regular Play,Ji-Sung Park,20173.0,Left Defensive Midfield,134,Barcelona,217,"['6632073b-110e-4876-8b71-d925cc854549', '8c67992e-98f8-4434-ad10-7b126eca230c']",14,,,,,,,,,,,,,,,Manchester United,39,00:22:14.785,Pressure,
,,,,,,,True,,,,,0.482884,,,,,,,,,,,,319bf843-932f-491d-a95b-cba81e4b1a27,3170,,"[89.0, 29.0]",18236,67,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,134,Barcelona,217,['8bc42836-190a-453f-8a61-e76e4745f9d6'],25,,,,,,,,,,,,,,,Barcelona,217,00:22:25.400,Pressure,
,,,,,,,,,,,,0.867376,,,,,,,,,,,,552839cb-6822-4828-8e23-4d379e9cf26b,3176,,"[27.0, 60.0]",18236,67,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Midfield,134,Barcelona,217,"['399e0f6b-a06d-4907-8b60-aecf5517d1b2', '9446c299-2e36-4302-a4c4-f8d4f9ba14ad', 'd4f9b013-3a73-4270-96a6-77f87ab73297']",34,,,,,,,,,,,,,,,Manchester United,39,00:22:34.784,Pressure,
,,,,,,,,,,,,1.058191,,,,,,,,,,,,380d4e31-ff9f-426b-8618-616a52565a75,3185,,"[37.0, 59.0]",18236,67,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Midfield,134,Barcelona,217,"['3306d826-deaa-4263-9501-728be5d44bd9', '8977cdf6-7820-42c1-b0d7-5c39ba330d7f']",38,,,,,,,,,,,,,,,Manchester United,39,00:22:38.271,Pressure,
,,,,,,,,,,,,0.605227,,,,,,,,,,,,efae9944-74de-4bbe-85d2-b69dfc0c5269,3198,,"[22.0, 52.0]",18236,67,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,134,Barcelona,217,"['56f33aa3-ceb1-4253-8597-27d7ecba6d45', 'b0f56c64-363c-4b19-8496-15f57daa0a0c']",50,,,,,,,,,,,,,,,Manchester United,39,00:22:50.076,Pressure,
,,,,,,,,,,,,0.662371,,,,,,,,,,,,ec801ead-8c53-4419-82a8-91a159641558,3203,,"[19.0, 34.0]",18236,67,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Giggs,20175.0,Left Midfield,134,Barcelona,217,"['01621bc2-076c-4fec-bac4-748f40cbd5e5', 'd10ce7ff-2e58-43ff-b6d4-c6b82365d7e9', 'e2085607-b9f0-4cab-bbcb-cea3d9ffd062']",53,,,,,,,,,,,,,,,Manchester United,39,00:22:53.146,Pressure,
,,,,,,,,,,,,1.017017,,,,,,,,,,,,88fe65f9-e446-4856-9869-fadf632be109,3207,,"[6.0, 28.0]",18236,67,,,,,,,,,,,,,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,134,Barcelona,217,"['1fb204fd-8600-454d-89fc-856ac857614f', '26242e63-8674-4714-ba2e-d9c56b4ec460', 'ef3e3618-4a77-446b-94b6-c7eec7f5a0da']",54,,,,,,,,,,,,,,,Manchester United,39,00:22:54.756,Pressure,
,,,,,,,,,,,,1.320212,,,,,,,,,,,,42bd7830-eaa0-4293-88ea-04b05f966819,3218,,"[15.0, 8.0]",18236,68,,,,,,,,,,,,,,,,,,2,From Corner,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,135,Barcelona,217,"['2f78b4f9-fae5-46f0-b1a6-4420f0f630de', '35ccde2f-4204-427a-ab37-dbd621be16ef', '51141a86-ac8b-444f-8ac7-0070b9961d90']",32,,,,,,,,,,,,,,,Manchester United,39,00:23:32.461,Pressure,
,,,,,,,,,,,,1.684415,,,,,,,,,,,,2103347c-15ea-4640-9749-159426b1409b,3230,,"[17.0, 4.0]",18236,68,,,,,,,,,,,,,,,,,,2,From Corner,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,135,Barcelona,217,"['31b20a97-e9ec-4a66-ad6d-38678bdb0bac', '8a70f495-4330-48d4-ae16-c37f324f1e90', '9228bb10-16d0-473d-934d-8d2392844c86']",41,,,,,,,,,,,,,,,Manchester United,39,00:23:41.159,Pressure,
,,,,,,,,,,,,0.785502,,,,,,,,,,,,07ca9dd1-f501-4636-a7c6-34464989edb2,3234,,"[13.0, 12.0]",18236,68,,,,,,,,,,,,,,,,,,2,From Corner,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,135,Barcelona,217,['31b20a97-e9ec-4a66-ad6d-38678bdb0bac'],44,,,,,,,,,,,,,,,Manchester United,39,00:23:44.791,Pressure,
,,,,,,,,,,,,0.70075,,,,,,,,,,,,7c3e922b-79a8-403e-b5b5-712dc6dbcc5c,3246,,"[12.0, 27.0]",18236,68,,,,,,,,,,,,,,,,,,2,From Corner,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,135,Barcelona,217,"['09320f96-23fd-461d-b80e-c66652e3bbcb', '591b68cd-6a4a-4b14-a05e-ad628f2f7b56']",49,,,,,,,,,,,,,,,Manchester United,39,00:23:49.352,Pressure,
,,,,,,,,,,,,1.54521,,,,,,,,,,,,a92a0d85-e12f-42d8-8f7e-46c85286309a,3258,,"[52.0, 7.0]",18236,70,,,,,,,,,,,,,,,,,,2,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,136,Manchester United,39,"['cc2964a1-eeab-4b05-9163-e3c34069baf9', 'fe1281d3-ce89-4223-b88f-fbca25df289a']",8,,,,,,,,,,,,,,,Barcelona,217,00:25:08.389,Pressure,
,,,,,,,,,,,,2.231257,,,,,,,,,,,,162eccc9-4a01-4e9a-b824-46c61067a925,3263,,"[59.0, 68.0]",18236,70,,,,,,,,,,,,,,,,,,2,From Kick Off,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,136,Manchester United,39,['72201bbf-136f-43cd-81e3-d824e6ee2bc1'],10,,,,,,,,,,,,,,,Manchester United,39,00:25:10.550,Pressure,
,,,,,,,,,,,,1.062552,,,,,,,,,,,,f5193bcf-1752-4d4c-95c7-b41cf7d82c50,3269,,"[25.0, 78.0]",18236,70,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Alves da Silva,4324.0,Right Back,136,Manchester United,39,"['1be5fa7c-a333-4cce-b835-d6c58fec1976', '57ef84f5-7216-4ed4-87ce-d808df8f4f3b']",18,,,,,,,,,,,,,,,Barcelona,217,00:25:18.363,Pressure,
,,,,,,,True,,,,,0.345875,,,,,,,,,,,,685b792c-cdb7-4991-b8d5-89917bcc196c,3280,,"[98.0, 12.0]",18236,70,,,,,,,,,,,,,,,,,,2,From Kick Off,Ryan Giggs,20175.0,Left Midfield,136,Manchester United,39,"['086c3894-03f0-40fb-afb8-c42cf3e42e4f', '52957fd7-e1eb-4e1e-aa6a-ff3e2cee63aa']",25,,,,,,,,,,,,,,,Manchester United,39,00:25:25.491,Pressure,
,,,,,,,True,,,,,1.585182,,,,,,,,,,,,4b7b7278-debe-4f94-9fad-9c2ccf4ca0f1,3318,,"[13.0, 58.0]",18236,71,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,140,Manchester United,39,['9843c486-99f8-48da-a01a-da0fabe2e36c'],35,,,,,,,,,,,,,,,Barcelona,217,00:26:35.685,Pressure,
,,,,,,,,,,,,0.501555,,,,,,,,,,,,7b6d6ccd-7af0-442e-8ca2-fbfd42ada2a8,3322,,"[33.0, 53.0]",18236,71,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,140,Manchester United,39,"['01621417-7f88-4b10-9158-317e7d04b23f', 'a7ce5da6-0801-42c6-8b1c-4e760a8da3ce']",40,,,,,,,,,,,,,,,Barcelona,217,00:26:40.204,Pressure,
,,,,,,,,,,,,0.991123,,,,,,,,,,,,aa0354dc-7574-4b16-a189-6508b2648bed,3332,,"[64.0, 14.0]",18236,72,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Carrick,4751.0,Right Defensive Midfield,141,Barcelona,217,"['b8ac113e-967a-4ac1-8cc1-36434041c969', 'bee5f20b-2c1e-49e0-b62d-68b2b59c809e']",6,,,,,,,,,,,,,,,Manchester United,39,00:27:06.579,Pressure,
,,,,,,,,,,,,1.480882,,,,,,,,,,,,a834c962-ccc9-4b70-a003-70dff72ac7b1,3356,,"[69.0, 25.0]",18236,72,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ryan Giggs,20175.0,Left Midfield,141,Barcelona,217,"['13c04708-eeeb-4367-9e14-8d0bf3981d86', 'd73ba991-d8c0-4b56-8583-65e9e73a373c']",21,,,,,,,,,,,,,,,Manchester United,39,00:27:21.488,Pressure,
,,,,,,,,,,,,0.630645,,,,,,,,,,,,79a17b9a-ce02-449b-9ac0-dc8d5bf41726,3380,,"[57.0, 19.0]",18236,72,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Carrick,4751.0,Right Defensive Midfield,141,Barcelona,217,"['20745c04-0712-46c4-8b61-c47cd6e95863', '26ce9362-9589-486b-b07d-9b0dbfae2292', 'e7d97d5a-6b9f-484f-8c0a-ec8d3b84a60a']",46,,,,,,,,,,,,,,,Manchester United,39,00:27:46.225,Pressure,
,,,,,,,,,,,,0.573338,,,,,,,,,,,,51cdea28-6415-42be-92af-a23c7d9ad426,3392,,"[17.0, 22.0]",18236,72,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nemanja Vidić,20172.0,Left Center Back,141,Barcelona,217,['f55eefa8-23d2-45c7-9264-761c0e718416'],56,,,,,,,,,,,,,,,Manchester United,39,00:27:56.981,Pressure,
,,,,,,,,,,,,0.397546,,,,,,,,,,,,63aaab61-2820-4349-bb49-e339de67a8ea,3402,,"[79.0, 41.0]",18236,73,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,142,Manchester United,39,"['21d09f6e-3aae-40e8-a975-4968410281d2', '84c9b382-6ef9-4e59-8c3b-eee1ada69af7']",12,,,,,,,,,,,,,,,Barcelona,217,00:28:12.597,Pressure,
,,,,,,,,,,,,1.525119,,,,,,,,,,,,71f7ec9e-d57a-4af3-a152-75dcff81b9f3,3409,,"[47.0, 77.0]",18236,73,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,142,Manchester United,39,"['c637985c-0541-4a0b-beb2-468f94b1fb9e', 'c8cc48b4-e596-4b22-8178-afd14c5aabc8']",18,,,,,,,,,,,,,,,Barcelona,217,00:28:18.269,Pressure,
,,,,,,,,,,,,1.065105,,,,,,,,,,,,c066b87c-9b32-4d8e-8c6e-df969a70589d,3439,,"[49.0, 32.0]",18236,73,,,,,,,,,,,,,,,,,,2,Regular Play,Nemanja Vidić,20172.0,Left Center Back,143,Barcelona,217,['494df9a3-615c-4a0b-88ce-a31a99348c83'],39,,,,,,,,,,,,,,,Manchester United,39,00:28:39.842,Pressure,
,,,,,,,,,,,,1.08283,,,,,,,,,,,,e7fe89b6-5a92-4128-a727-103cc3752b31,3461,,"[69.0, 73.0]",18236,74,,,,,,,,,,,,,,,,,,2,Regular Play,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,143,Barcelona,217,"['085a2ef0-e7a4-4110-aeb4-42016e86e428', '6ea328ff-de6c-4033-9ab8-4b38c1eb1c06']",0,,,,,,,,,,,,,,,Manchester United,39,00:29:00.025,Pressure,
,,,,,,,,,,,,0.510922,,,,,,,,,,,,11eca942-767f-4f7f-b48d-d3fa9e0f035f,3468,,"[50.0, 72.0]",18236,74,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Antonio Valencia Mosquera,3267.0,Right Back,143,Barcelona,217,"['2810f41b-a948-48d9-8638-82a5576bf1d4', 'd8f7347f-ceab-4fd1-8b7b-9e303f0e9c29']",8,,,,,,,,,,,,,,,Manchester United,39,00:29:08.662,Pressure,
,,,,,,,True,,,,,2.890025,,,,,,,,,,,,2f0cdf8f-1c14-46f9-80fd-76fc7fc97280,3473,,"[51.0, 16.0]",18236,74,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,['04a4f5e2-52d9-4500-9d30-d597b4e87f5c'],12,,,,,,,,,,,,,,,Barcelona,217,00:29:12.802,Pressure,
,,,,,,,,,,,,0.70571,,,,,,,,,,,,ee401171-6733-4a79-b9b1-cc40a5d28215,3474,,"[38.0, 8.0]",18236,74,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,,17,,,,,,,,,,,,,,,Barcelona,217,00:29:17.685,Pressure,
,,,,,,,,,,,,1.603344,,,,,,,,,,,,56d0a29d-f518-4000-8cbd-bc1b5662c8cf,3480,,"[106.0, 66.0]",18236,74,,,,,,,,,,,,,,,,,,2,Regular Play,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,143,Barcelona,217,"['3635d52d-a567-4fbe-b34f-0a78924db30e', '8b9e6946-7497-4f19-a659-41776762015b', 'f2494ed0-48a4-4e9c-ac92-4e5f862cb86c']",22,,,,,,,,,,,,,,,Manchester United,39,00:29:22.830,Pressure,
,,,,,,,True,,,,,0.786013,,,,,,,,,,,,fe243c29-a626-4491-a6ce-48b074709574,3486,,"[56.0, 9.0]",18236,74,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,144,Manchester United,39,"['32175d38-ea99-43ed-a0a2-bef8909432f0', '83be0d09-9ce5-4be1-8f90-bbace56d9e30']",29,,,,,,,,,,,,,,,Barcelona,217,00:29:29.926,Pressure,
,,,,,,,,,,,,0.867453,,,,,,,,,,,,f8f72737-5fb8-4e62-84e0-b934dd9fabed,3510,,"[71.0, 12.0]",18236,74,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,144,Manchester United,39,"['7a8d1241-eccd-4f38-9d45-447c20784332', 'edfc23ed-e399-4eab-899d-50087ca7d2b4']",55,,,,,,,,,,,,,,,Barcelona,217,00:29:55.025,Pressure,
,,,,,,,,,,,,0.477065,,,,,,,,,,,,41a8b863-93f0-4134-b9dc-04ec2fa4f650,3519,,"[68.0, 36.0]",18236,75,,,,,,,,,,,,,,,,,,2,Regular Play,Ryan Giggs,20175.0,Left Midfield,145,Barcelona,217,"['968bb6d9-c43d-4297-b497-c81013eee08e', 'f6272c12-c41b-4601-b32b-69c4c7d925c0']",3,,,,,,,,,,,,,,,Manchester United,39,00:30:03.450,Pressure,
,,,,,,,,,,,,0.35367,,,,,,,,,,,,376ff18d-4e3b-4ee3-a974-d061ab9ff237,3529,,"[73.0, 64.0]",18236,75,,,,,,,,,,,,,,,,,,2,Regular Play,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,145,Barcelona,217,"['8622977e-6d06-475d-804d-44fb5f7526da', 'f9b95197-d849-47df-9ea6-ec5a00c2fa80']",13,,,,,,,,,,,,,,,Manchester United,39,00:30:13.230,Pressure,
,,,,,,,True,,,,,0.423193,,,,,,,,,,,,e9b18122-e973-4107-907b-a0dc0adebfc5,3560,,"[56.0, 49.0]",18236,75,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,146,Manchester United,39,"['a18e8fe1-28b0-42e8-a6c3-9674583b24bb', 'b8cc475b-3a73-4985-9f6c-f0c5e467a94b']",37,,,,,,,,,,,,,,,Barcelona,217,00:30:37.679,Pressure,
,,,,,,,,,,,,0.410173,,,,,,,,,,,,0fdd4286-da11-4351-b950-5c3291ae967f,3565,,"[69.0, 50.0]",18236,75,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,146,Manchester United,39,"['43930ded-1439-4305-9945-6ef4eddb5620', '69691d0f-9c02-45f5-8f56-44eb09a9080e', '6a1c95de-7fd0-44d7-a46c-3c2caf5a15fc']",41,,,,,,,,,,,,,,,Barcelona,217,00:30:41.354,Pressure,
,,,,,,,,,,,,1.406431,,,,,,,,,,,,b6736a99-07b3-403e-80f2-10d3a091bf3e,3571,,"[51.0, 76.0]",18236,75,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,146,Manchester United,39,"['7ea42fa6-d3bf-409c-be2f-89f46a38143a', 'f1e2b63f-2ef0-4a44-9bb8-8d3ed516d8ce']",43,,,,,,,,,,,,,,,Barcelona,217,00:30:43.253,Pressure,
,,,,,,,,,,,,4.655504,,,,,,,,,,,,a4216cb2-bdf5-4907-98e9-0861ac5a4949,3573,,"[108.0, 58.0]",18236,75,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Mark Rooney,3538.0,Secondary Striker,146,Manchester United,39,"['47b219fd-2a0f-4a97-bb0e-1d9d27ab0565', '9687f3d4-debb-435b-9feb-e25ea0a3a55c', 'a26517ae-dc0a-4336-8419-5ea06d22020b']",47,,,,,,,,,,,,,,,Manchester United,39,00:30:47.743,Pressure,
,,,,,,,,,,,,1.800519,,,,,,,,,,,,fbc97ab4-837b-485c-8037-ea6541a14a40,3587,,"[79.0, 14.0]",18236,76,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Scholes,15666.0,Right Defensive Midfield,148,Barcelona,217,"['ad9c39eb-649c-4ca1-89a7-44f141d37423', 'dc867086-065e-4698-8f0f-4e974e2b1067']",28,,,,,,,,,,,,,,,Manchester United,39,00:31:28.620,Pressure,
,,,,,,,,,,,,0.921798,,,,,,,,,,,,0758e145-f535-4051-8597-e3a68cbc8636,3592,,"[64.0, 3.0]",18236,76,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Scholes,15666.0,Right Defensive Midfield,148,Barcelona,217,"['0fe4f5e9-6213-46ee-b6d4-5247e92467a7', '118b2e03-2da1-4fee-8196-6dc857171714']",32,,,,,,,,,,,,,,,Manchester United,39,00:31:32.467,Pressure,
,,,,,,,,,,,,1.873785,,,,,,,,,,,,178f84ea-1088-4267-8b61-3bf9c4b25a57,3619,,"[61.0, 34.0]",18236,77,,,,,,,,,,,,,,,,,,2,From Throw In,Ji-Sung Park,20173.0,Left Defensive Midfield,149,Barcelona,217,"['449a7bbe-e265-47e1-87aa-7c0645badac4', 'a944c6b6-687b-464b-ac3b-fb8b47e15125', 'e3f0c8e1-f6c3-4af3-ac3d-8958efb5c8af']",2,,,,,,,,,,,,,,,Manchester United,39,00:32:02.233,Pressure,
,,,,,,,,,,,,1.433689,,,,,,,,,,,,38a42c61-151a-47d8-a935-52ded66266e4,3631,,"[98.0, 44.0]",18236,77,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,149,Barcelona,217,"['06e2bed1-c090-4933-80e0-e871f2271da1', '2d6570a6-100f-4a51-94e0-15c631d93711']",13,,,,,,,,,,,,,,,Manchester United,39,00:32:13.692,Pressure,
,,,,,,,,,,,,1.066189,,,,,,,,,,,,659bbe2d-c92a-4930-bbc1-afe98965e428,3635,,"[77.0, 2.0]",18236,77,,,,,,,,,,,,,,,,,,2,From Throw In,Ryan Giggs,20175.0,Left Midfield,149,Barcelona,217,"['60ef2c61-93e2-4ee4-920a-501187f0db8f', '8c76f07c-4b6a-486a-ae8a-44eb7a69a4fe']",18,,,,,,,,,,,,,,,Manchester United,39,00:32:18.629,Pressure,
,,,,,,,,,,,,1.872371,,,,,,,,,,,,5e7f50d4-58c3-4cbc-ac0f-c78db3d1a340,3655,,"[74.0, 50.0]",18236,78,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luís Carlos Almeida da Cunha,8281.0,Right Midfield,150,Barcelona,217,"['2ebe7a2c-db6a-4b5a-b0f8-d7e933886f91', 'd16067c2-9672-4cef-b178-16c96648bcb1']",4,,,,,,,,,,,,,,,Manchester United,39,00:33:04.726,Pressure,
,,,,,,,,,,,,0.356683,,,,,,,,,,,,4f6bab8a-2945-4027-9104-03aeed2defd5,3656,,"[76.0, 48.0]",18236,78,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paul Scholes,15666.0,Right Defensive Midfield,150,Barcelona,217,,6,,,,,,,,,,,,,,,Manchester United,39,00:33:06.199,Pressure,
,,,,,,,,,,,,0.612809,,,,,,,,,,,,902b2653-2e7d-4300-899b-746ca3f8fdc3,3681,,"[54.0, 26.0]",18236,78,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,151,Manchester United,39,"['8bb83c86-62da-4425-8753-f1065beeffbc', 'a14c959f-f7ec-4a2c-a113-446dbda639bd']",29,,,,,,,,,,,,,,,Barcelona,217,00:33:29.855,Pressure,
,,,,,,,,,,,,1.325656,,,,,,,,,,,,ce06180b-7ad5-43a8-8932-55f746f8bf62,3698,,"[35.0, 45.0]",18236,78,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,151,Manchester United,39,"['79b8bc04-cd60-49ed-8a8e-28d554bcf2e2', 'cc2eabda-f0b5-4f4b-ad63-ef500c9a23f0', 'f1b90cfa-5c1b-4250-a576-650d17343c28']",40,,,,,,,,,,,,,,,Barcelona,217,00:33:40.514,Pressure,
,,,,,,,,,,,,0.656509,,,,,,,,,,,,be317dba-a780-45bf-93f9-fbb0831565de,3729,,"[43.0, 41.0]",18236,79,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Scholes,15666.0,Right Defensive Midfield,154,Barcelona,217,"['4355faa7-28c8-439e-8c06-d0819bd1aa2e', '6965046c-09f5-49e5-aca0-4b8e6d09282a']",54,,,,,,,,,,,,,,,Manchester United,39,00:34:54.165,Pressure,
,,,,,,,,,,,,0.470896,,,,,,,,,,,,f44c2aa8-585c-499e-bc88-f42f5fb61a36,3742,,"[69.0, 25.0]",18236,80,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Hernández Balcázar,3058.0,Center Forward,154,Barcelona,217,"['736701b9-1d22-4212-8766-9c615028b171', 'e053d41a-0c70-470f-8eb3-73d92f86a533']",0,,,,,,,,,,,,,,,Manchester United,39,00:35:00.885,Pressure,
,,,,,,,,,,,,0.479242,,,,,,,,,,,,bc89d0c6-8e34-4c24-a0ab-68f0f3e08ebc,3746,,"[55.0, 39.0]",18236,80,,,,,,,,,,,,,,,,,,2,From Throw In,Ji-Sung Park,20173.0,Left Defensive Midfield,154,Barcelona,217,['d7bb6a97-d30f-4a9c-81fa-5e2e9da97993'],7,,,,,,,,,,,,,,,Manchester United,39,00:35:07.617,Pressure,
